whrswk,hhi,whi,hhi2,education,race,hispanic,experience,kidslt6,kids618,husby,region,wght,experience_whrswk,whrswk_husby,adjusted_experience,education_level,experience_education,family_responsibility_index,hours_per_dependent,hours_per_child_lt6,experience_squared,hours_worked_bracket,career_stage
17,yes,no,yes,12years,white,no,23.0,0,2,28.0,other,174112,391.0,476.0,23.0,3,69.0,2,5.666666666666667,17.0,529.0,parttime,Late
0,no,no,no,12years,white,no,39.0,0,0,0.0,other,198669,0.0,0.0,39.0,3,117.0,0,0.0,0.0,1521.0,,Very Late
0,yes,no,yes,12years,white,no,20.0,0,3,67.6,other,203454,0.0,0.0,20.0,3,60.0,3,0.0,0.0,400.0,,Late
18,no,yes,no,12years,white,no,46.0,0,0,0.0,other,197472,828.0,0.0,46.0,3,138.0,0,18.0,18.0,2116.0,parttime,Very Late
40,yes,no,yes,16years,white,no,21.0,0,0,54.5,other,174112,840.0,2180.0,21.0,5,105.0,0,40.0,40.0,441.0,fulltime,Late
0,yes,no,yes,13-15years,white,no,26.0,0,3,35.0,other,194072,0.0,0.0,26.0,4,104.0,3,0.0,0.0,676.0,,Late
44,no,yes,yes,9-11years,white,no,43.5,0,0,0.0,other,198669,1914.0,0.0,43.5,2,87.0,0,44.0,44.0,1892.25,fulltime,Very Late
38,yes,yes,yes,13-15years,white,no,14.0,0,1,50.0,other,189553,532.0,1900.0,14.0,4,56.0,1,19.0,38.0,196.0,fulltime,Mid
0,yes,no,yes,12years,white,no,15.0,0,2,0.0,other,189553,0.0,0.0,15.0,3,45.0,2,0.0,0.0,225.0,,Mid
50,no,yes,no,12years,white,no,22.0,0,2,40.0,other,203454,1100.0,2000.0,22.0,3,66.0,2,16.666666666666668,50.0,484.0,fulltime,Late
35,yes,no,yes,12years,white,no,15.0,2,0,27.0,other,189553,525.0,945.0,5.0,3,45.0,2,11.666666666666666,11.666666666666666,225.0,fulltime,Mid
22,yes,no,yes,13-15years,white,no,13.0,2,0,32.0,other,189182,286.0,704.0,4.333333333333333,4,52.0,2,7.333333333333333,7.333333333333333,169.0,parttime,Mid
0,yes,no,yes,13-15years,white,no,18.0,0,3,18.017,other,203055,0.0,0.0,18.0,4,72.0,3,0.0,0.0,324.0,,Late
36,yes,no,yes,13-15years,white,no,7.0,0,1,33.0,other,212616,252.0,1188.0,7.0,4,28.0,1,18.0,36.0,49.0,fulltime,Mid
40,no,yes,no,16years,white,no,24.0,0,0,5.8,other,193692,960.0,232.0,24.0,5,120.0,0,40.0,40.0,576.0,fulltime,Late
10,yes,no,yes,16years,white,no,26.0,0,1,42.0,other,193692,260.0,420.0,26.0,5,130.0,1,5.0,10.0,676.0,parttime,Late
15,no,no,no,12years,white,no,20.0,0,1,9.5,other,203055,300.0,142.5,20.0,3,60.0,1,7.5,15.0,400.0,parttime,Late
50,no,yes,no,12years,white,no,39.0,0,0,0.0,other,198280,1950.0,0.0,39.0,3,117.0,0,50.0,50.0,1521.0,fulltime,Very Late
30,no,yes,no,>16years,white,no,14.0,1,1,38.936,other,203055,420.0,1168.08,7.0,6,84.0,2,10.0,15.0,196.0,parttime,Mid
0,yes,no,yes,12years,white,no,45.0,0,0,3.0,other,179444,0.0,0.0,45.0,3,135.0,0,0.0,0.0,2025.0,,Very Late
40,yes,no,yes,12years,white,no,9.0,1,0,29.1,other,210965,360.0,1164.0,4.5,3,27.0,1,20.0,20.0,81.0,fulltime,Mid
40,no,yes,no,13-15years,white,no,40.0,0,0,0.0,other,198280,1600.0,0.0,40.0,4,160.0,0,40.0,40.0,1600.0,fulltime,Very Late
40,no,yes,no,16years,white,no,18.0,0,0,22.75,other,203055,720.0,910.0,18.0,5,90.0,0,40.0,40.0,324.0,fulltime,Late
32,no,yes,no,>16years,white,no,14.0,1,1,64.0,other,166239,448.0,2048.0,7.0,6,84.0,2,10.666666666666666,16.0,196.0,fulltime,Mid
40,yes,yes,yes,12years,white,no,22.0,0,2,40.4,other,203055,880.0,1616.0,22.0,3,66.0,2,13.333333333333334,40.0,484.0,fulltime,Late
40,yes,no,yes,>16years,white,no,29.0,0,0,60.0,other,202826,1160.0,2400.0,29.0,6,174.0,0,40.0,40.0,841.0,fulltime,Late
20,yes,no,yes,12years,white,no,9.0,2,0,21.0,other,212616,180.0,420.0,3.0,3,27.0,2,6.666666666666667,6.666666666666667,81.0,parttime,Mid
30,yes,no,yes,13-15years,white,no,24.0,0,2,50.0,other,173771,720.0,1500.0,24.0,4,96.0,2,10.0,30.0,576.0,parttime,Late
30,yes,yes,yes,>16years,white,no,16.0,0,2,48.0,other,203055,480.0,1440.0,16.0,6,96.0,2,10.0,30.0,256.0,parttime,Late
40,no,no,no,<9years,white,no,48.0,0,0,7.641,other,179444,1920.0,305.64,48.0,1,48.0,0,40.0,40.0,2304.0,fulltime,Very Late
15,yes,no,yes,9-11years,white,no,12.5,2,0,18.0,other,216525,187.5,270.0,4.166666666666667,2,25.0,2,5.0,5.0,156.25,parttime,Mid
0,yes,no,yes,16years,white,no,15.0,1,1,70.761,other,200378,0.0,0.0,7.5,5,75.0,2,0.0,0.0,225.0,,Mid
8,yes,no,yes,12years,white,no,27.0,0,1,72.0,other,171480,216.0,576.0,27.0,3,81.0,1,4.0,8.0,729.0,parttime,Late
40,yes,no,yes,13-15years,white,no,14.0,1,1,39.2,other,186687,560.0,1568.0,7.0,4,56.0,2,13.333333333333334,20.0,196.0,fulltime,Mid
0,yes,no,yes,13-15years,white,no,11.0,2,0,50.0,other,186687,0.0,0.0,3.6666666666666665,4,44.0,2,0.0,0.0,121.0,,Mid
27,yes,no,yes,13-15years,white,no,17.0,1,2,24.0,other,200378,459.0,648.0,8.5,4,68.0,3,6.75,13.5,289.0,parttime,Late
40,yes,no,yes,12years,white,no,24.0,0,2,41.558,other,171480,960.0,1662.32,24.0,3,72.0,2,13.333333333333334,40.0,576.0,fulltime,Late
50,no,no,no,>16years,white,no,12.0,1,0,9.904,other,200378,600.0,495.2,6.0,6,72.0,1,25.0,25.0,144.0,fulltime,Mid
20,no,yes,no,>16years,white,no,36.0,0,0,0.0,other,195665,720.0,0.0,36.0,6,216.0,0,20.0,20.0,1296.0,parttime,Very Late
35,yes,no,yes,13-15years,white,no,37.0,0,0,0.0,other,195665,1295.0,0.0,37.0,4,148.0,0,35.0,35.0,1369.0,fulltime,Very Late
8,yes,no,yes,12years,white,no,11.0,1,1,17.0,other,213670,88.0,136.0,5.5,3,33.0,2,2.6666666666666665,4.0,121.0,parttime,Mid
0,yes,no,yes,12years,white,no,46.0,0,0,0.0,other,194487,0.0,0.0,46.0,3,138.0,0,0.0,0.0,2116.0,,Very Late
5,no,no,no,9-11years,white,no,42.5,0,0,0.0,other,198165,212.5,0.0,42.5,2,85.0,0,5.0,5.0,1806.25,parttime,Very Late
18,no,no,no,12years,white,no,18.0,1,2,0.0,other,202937,324.0,0.0,9.0,3,54.0,3,4.5,9.0,324.0,parttime,Late
20,yes,no,yes,12years,white,no,27.0,0,1,25.0,other,173670,540.0,500.0,27.0,3,81.0,1,10.0,20.0,729.0,parttime,Late
32,yes,no,yes,12years,white,no,32.0,0,0,50.0,other,189226,1024.0,1600.0,32.0,3,96.0,0,32.0,32.0,1024.0,fulltime,Very Late
40,yes,no,yes,16years,white,no,9.0,1,0,80.0,other,184820,360.0,3200.0,4.5,5,45.0,1,20.0,20.0,81.0,fulltime,Mid
40,yes,yes,yes,13-15years,white,no,8.0,0,0,10.0,other,211533,320.0,400.0,8.0,4,32.0,0,40.0,40.0,64.0,fulltime,Mid
25,yes,no,yes,13-15years,white,no,19.0,0,2,37.0,other,198374,475.0,925.0,19.0,4,76.0,2,8.333333333333334,25.0,361.0,parttime,Late
40,no,no,no,12years,white,no,14.0,1,1,15.3,other,184820,560.0,612.0,7.0,3,42.0,2,13.333333333333334,20.0,196.0,fulltime,Mid
50,no,yes,no,12years,white,no,19.0,0,2,0.0,other,198374,950.0,0.0,19.0,3,57.0,2,16.666666666666668,50.0,361.0,fulltime,Late
0,yes,no,yes,12years,white,no,18.0,0,3,32.0,other,198374,0.0,0.0,18.0,3,54.0,3,0.0,0.0,324.0,,Late
23,yes,no,yes,9-11years,white,no,18.5,0,3,28.0,other,184820,425.5,644.0,18.5,2,37.0,3,5.75,23.0,342.25,parttime,Late
60,yes,no,yes,13-15years,white,no,36.0,0,0,16.0,other,193709,2160.0,960.0,36.0,4,144.0,0,60.0,60.0,1296.0,fulltime,Very Late
16,yes,no,yes,13-15years,white,no,22.0,0,3,48.0,other,169765,352.0,768.0,22.0,4,88.0,3,4.0,16.0,484.0,parttime,Late
40,no,yes,no,12years,white,no,31.0,0,0,11.0,other,189226,1240.0,440.0,31.0,3,93.0,0,40.0,40.0,961.0,fulltime,Very Late
43,yes,no,yes,13-15years,white,no,19.0,0,3,69.0,other,198374,817.0,2967.0,19.0,4,76.0,3,10.75,43.0,361.0,fulltime,Late
0,yes,no,yes,16years,white,no,35.0,0,0,0.0,other,193709,0.0,0.0,35.0,5,175.0,0,0.0,0.0,1225.0,,Very Late
40,yes,yes,yes,12years,white,no,34.0,0,0,43.0,other,198151,1360.0,1720.0,34.0,3,102.0,0,40.0,40.0,1156.0,fulltime,Very Late
44,no,yes,yes,13-15years,white,no,45.0,0,0,0.0,other,192542,1980.0,0.0,45.0,4,180.0,0,44.0,44.0,2025.0,fulltime,Very Late
45,no,yes,yes,16years,white,no,9.0,0,0,25.0,other,184820,405.0,1125.0,9.0,5,45.0,0,45.0,45.0,81.0,fulltime,Mid
45,yes,yes,yes,12years,white,no,28.0,0,0,40.0,other,189226,1260.0,1800.0,28.0,3,84.0,0,45.0,45.0,784.0,fulltime,Late
35,yes,no,yes,13-15years,white,no,23.0,0,0,33.0,other,169765,805.0,1155.0,23.0,4,92.0,0,35.0,35.0,529.0,fulltime,Late
40,yes,no,yes,13-15years,white,no,26.0,0,0,33.0,other,189226,1040.0,1320.0,26.0,4,104.0,0,40.0,40.0,676.0,fulltime,Late
0,no,no,no,12years,white,no,17.0,1,1,0.0,other,184820,0.0,0.0,8.5,3,51.0,2,0.0,0.0,289.0,,Late
15,no,no,yes,9-11years,white,no,46.5,0,0,0.0,other,175307,697.5,0.0,46.5,2,93.0,0,15.0,15.0,2162.25,parttime,Very Late
25,yes,no,yes,12years,white,no,11.0,1,1,23.0,other,211533,275.0,575.0,5.5,3,33.0,2,8.333333333333334,12.5,121.0,parttime,Mid
36,no,no,no,12years,white,no,23.0,0,3,0.0,other,169765,828.0,0.0,23.0,3,69.0,3,9.0,36.0,529.0,fulltime,Late
50,yes,yes,yes,>16years,white,no,21.0,0,2,34.3,other,168890,1050.0,1714.9999999999998,21.0,6,126.0,2,16.666666666666668,50.0,441.0,fulltime,Late
0,yes,no,yes,9-11years,white,no,40.5,0,0,23.953,other,192711,0.0,0.0,40.5,2,81.0,0,0.0,0.0,1640.25,,Very Late
45,no,yes,yes,12years,white,no,11.0,0,0,23.5,other,210443,495.0,1057.5,11.0,3,33.0,0,45.0,45.0,121.0,fulltime,Mid
40,no,yes,no,16years,white,yes,18.0,0,1,15.0,other,112589,720.0,600.0,18.0,5,90.0,1,20.0,40.0,324.0,fulltime,Late
0,yes,no,yes,16years,white,no,9.0,2,0,45.0,other,108754,0.0,0.0,3.0,5,45.0,2,0.0,0.0,81.0,,Mid
40,no,yes,no,16years,white,no,39.0,0,0,55.0,other,103156,1560.0,2200.0,39.0,5,195.0,0,40.0,40.0,1521.0,fulltime,Very Late
25,yes,no,yes,16years,white,no,26.0,0,2,99.999,other,111346,650.0,2499.975,26.0,5,130.0,2,8.333333333333334,25.0,676.0,parttime,Late
0,no,no,no,16years,white,no,16.0,1,2,30.0,other,116729,0.0,0.0,8.0,5,80.0,3,0.0,0.0,256.0,,Late
40,yes,yes,yes,13-15years,white,no,6.0,0,0,22.0,other,126605,240.0,880.0,6.0,4,24.0,0,40.0,40.0,36.0,fulltime,Mid
40,no,yes,no,16years,white,no,30.0,0,0,45.0,other,120776,1200.0,1800.0,30.0,5,150.0,0,40.0,40.0,900.0,fulltime,Late
0,no,no,no,9-11years,white,yes,26.5,0,2,0.0,other,57886,0.0,0.0,26.5,2,53.0,2,0.0,0.0,702.25,,Late
40,no,yes,no,16years,white,no,29.0,0,0,22.0,other,116598,1160.0,880.0,29.0,5,145.0,0,40.0,40.0,841.0,fulltime,Late
36,no,yes,no,>16years,white,no,31.0,0,0,62.4,other,116598,1116.0,2246.4,31.0,6,186.0,0,36.0,36.0,961.0,fulltime,Very Late
45,yes,no,yes,16years,white,no,23.0,0,2,47.825,other,99895,1035.0,2152.125,23.0,5,115.0,2,15.0,45.0,529.0,fulltime,Late
24,yes,no,yes,12years,white,no,23.0,0,2,52.0,other,99895,552.0,1248.0,23.0,3,69.0,2,8.0,24.0,529.0,parttime,Late
43,yes,yes,yes,>16years,white,no,27.0,0,0,52.0,other,116598,1161.0,2236.0,27.0,6,162.0,0,43.0,43.0,729.0,fulltime,Late
0,yes,no,yes,12years,white,no,32.0,0,0,51.0,other,111346,0.0,0.0,32.0,3,96.0,0,0.0,0.0,1024.0,,Very Late
0,yes,no,yes,12years,white,no,43.0,0,0,0.0,other,103156,0.0,0.0,43.0,3,129.0,0,0.0,0.0,1849.0,,Very Late
20,no,yes,no,16years,white,no,21.0,0,1,0.0,other,99895,420.0,0.0,21.0,5,105.0,1,10.0,20.0,441.0,parttime,Late
40,no,yes,yes,16years,white,no,30.0,0,0,77.7,other,116598,1200.0,3108.0,30.0,5,150.0,0,40.0,40.0,900.0,fulltime,Late
20,yes,no,yes,16years,white,no,21.0,1,1,99.999,other,99895,420.0,1999.98,10.5,5,105.0,2,6.666666666666667,10.0,441.0,parttime,Late
30,yes,no,yes,16years,white,no,8.0,2,0,33.6,other,124472,240.0,1008.0,2.6666666666666665,5,40.0,2,10.0,10.0,64.0,parttime,Mid
30,yes,no,yes,12years,white,no,16.0,0,2,38.0,other,108754,480.0,1140.0,16.0,3,48.0,2,10.0,30.0,256.0,parttime,Late
0,no,no,no,16years,white,no,39.0,0,0,0.0,other,103156,0.0,0.0,39.0,5,195.0,0,0.0,0.0,1521.0,,Very Late
0,no,no,no,12years,white,no,28.0,0,0,0.0,other,111346,0.0,0.0,28.0,3,84.0,0,0.0,0.0,784.0,,Late
0,yes,no,yes,>16years,white,no,16.0,1,2,73.0,other,116729,0.0,0.0,8.0,6,96.0,3,0.0,0.0,256.0,,Late
40,yes,no,yes,>16years,white,yes,19.0,0,1,50.0,other,55790,760.0,2000.0,19.0,6,114.0,1,20.0,40.0,361.0,fulltime,Late
20,no,no,no,12years,white,no,21.0,0,2,7.65,other,116729,420.0,153.0,21.0,3,63.0,2,6.666666666666667,20.0,441.0,parttime,Late
32,no,yes,no,12years,white,no,36.0,0,0,17.14,other,116598,1152.0,548.48,36.0,3,108.0,0,32.0,32.0,1296.0,fulltime,Very Late
16,yes,no,yes,13-15years,white,no,17.0,1,1,25.2,other,116729,272.0,403.2,8.5,4,68.0,2,5.333333333333333,8.0,289.0,parttime,Late
0,no,no,no,12years,white,no,39.0,0,0,0.0,other,113984,0.0,0.0,39.0,3,117.0,0,0.0,0.0,1521.0,,Very Late
23,yes,yes,yes,13-15years,white,no,23.0,0,2,29.0,other,99895,529.0,667.0,23.0,4,92.0,2,7.666666666666667,23.0,529.0,parttime,Late
22,no,no,no,13-15years,white,no,5.0,1,0,20.8,other,118376,110.0,457.6,2.5,4,20.0,1,11.0,11.0,25.0,parttime,Early
40,no,yes,yes,13-15years,white,no,36.0,0,0,22.0,other,113984,1440.0,880.0,36.0,4,144.0,0,40.0,40.0,1296.0,fulltime,Very Late
30,yes,no,yes,12years,white,no,18.0,0,1,26.0,other,95565,540.0,780.0,18.0,3,54.0,1,15.0,30.0,324.0,parttime,Late
40,yes,no,yes,13-15years,white,no,10.0,1,1,22.4,other,124472,400.0,896.0,5.0,4,40.0,2,13.333333333333334,20.0,100.0,fulltime,Mid
30,yes,no,yes,12years,white,no,24.0,0,0,26.129,other,103474,720.0,783.87,24.0,3,72.0,0,30.0,30.0,576.0,parttime,Late
40,no,yes,yes,13-15years,white,no,9.0,0,0,0.0,other,124472,360.0,0.0,9.0,4,36.0,0,40.0,40.0,81.0,fulltime,Mid
0,yes,no,yes,16years,white,no,14.0,0,3,99.999,other,116729,0.0,0.0,14.0,5,70.0,3,0.0,0.0,196.0,,Mid
40,yes,no,yes,12years,white,no,42.0,0,0,32.5,other,113984,1680.0,1300.0,42.0,3,126.0,0,40.0,40.0,1764.0,fulltime,Very Late
40,yes,yes,yes,9-11years,black,no,34.5,0,0,35.0,other,161719,1380.0,1400.0,34.5,2,69.0,0,40.0,40.0,1190.25,fulltime,Very Late
0,no,no,no,12years,white,no,37.0,0,0,0.0,other,120776,0.0,0.0,37.0,3,111.0,0,0.0,0.0,1369.0,,Very Late
0,no,no,no,>16years,white,no,14.0,0,0,0.0,other,98989,0.0,0.0,14.0,6,84.0,0,0.0,0.0,196.0,,Mid
0,yes,no,yes,12years,white,no,39.0,0,0,28.6,other,118068,0.0,0.0,39.0,3,117.0,0,0.0,0.0,1521.0,,Very Late
0,no,yes,yes,9-11years,white,no,46.5,0,0,0.0,other,106852,0.0,0.0,46.5,2,93.0,0,0.0,0.0,2162.25,,Very Late
55,no,yes,no,>16years,white,no,6.0,0,0,20.0,other,128932,330.0,1100.0,6.0,6,36.0,0,55.0,55.0,36.0,fulltime,Mid
40,yes,no,yes,13-15years,white,no,11.0,0,0,28.0,other,112651,440.0,1120.0,11.0,4,44.0,0,40.0,40.0,121.0,fulltime,Mid
50,yes,no,yes,16years,white,no,4.0,0,0,35.0,other,126605,200.0,1750.0,4.0,5,20.0,0,50.0,50.0,16.0,fulltime,Early
50,yes,yes,yes,16years,white,no,21.0,0,0,90.0,other,103474,1050.0,4500.0,21.0,5,105.0,0,50.0,50.0,441.0,fulltime,Late
40,yes,no,yes,13-15years,white,no,14.0,1,1,65.0,other,112651,560.0,2600.0,7.0,4,56.0,2,13.333333333333334,20.0,196.0,fulltime,Mid
38,no,yes,no,12years,white,no,41.0,0,0,63.0,other,118068,1558.0,2394.0,41.0,3,123.0,0,38.0,38.0,1681.0,fulltime,Very Late
60,no,yes,yes,16years,white,no,16.0,1,1,55.0,other,120912,960.0,3300.0,8.0,5,80.0,2,20.0,30.0,256.0,fulltime,Late
24,yes,no,yes,16years,white,no,25.0,0,2,99.999,other,43654,600.0,2399.9759999999997,25.0,5,125.0,2,8.0,24.0,625.0,parttime,Late
40,no,yes,no,>16years,white,no,7.0,0,0,32.0,other,81528,280.0,1280.0,7.0,6,42.0,0,40.0,40.0,49.0,fulltime,Mid
30,yes,yes,yes,>16years,white,no,16.0,0,0,37.0,other,87507,480.0,1110.0,16.0,6,96.0,0,30.0,30.0,256.0,parttime,Late
50,no,yes,no,12years,white,no,28.0,0,0,37.0,other,83472,1400.0,1850.0,28.0,3,84.0,0,50.0,50.0,784.0,fulltime,Late
0,yes,no,yes,13-15years,white,no,12.0,2,0,46.032,other,81528,0.0,0.0,4.0,4,48.0,2,0.0,0.0,144.0,,Mid
12,yes,no,yes,12years,white,no,18.0,2,0,45.0,other,89365,216.0,540.0,6.0,3,54.0,2,4.0,4.0,324.0,parttime,Late
40,no,yes,no,12years,white,no,8.0,1,0,16.0,other,91627,320.0,640.0,4.0,3,24.0,1,20.0,20.0,64.0,fulltime,Mid
15,yes,no,yes,12years,white,no,19.0,1,1,27.0,other,87507,285.0,405.0,9.5,3,57.0,2,5.0,7.5,361.0,parttime,Late
0,no,no,no,9-11years,white,no,46.5,0,0,0.0,other,77332,0.0,0.0,46.5,2,93.0,0,0.0,0.0,2162.25,,Very Late
36,no,yes,no,12years,white,no,14.0,0,1,8.64,other,81528,504.0,311.04,14.0,3,42.0,1,18.0,36.0,196.0,fulltime,Mid
40,no,yes,yes,9-11years,white,no,41.5,0,0,0.0,other,85449,1660.0,0.0,41.5,2,83.0,0,40.0,40.0,1722.25,fulltime,Very Late
0,yes,no,yes,12years,white,no,31.0,0,0,21.0,other,83472,0.0,0.0,31.0,3,93.0,0,0.0,0.0,961.0,,Very Late
40,no,yes,no,12years,white,yes,25.0,0,1,20.0,other,81150,1000.0,800.0,25.0,3,75.0,1,20.0,40.0,625.0,fulltime,Late
40,yes,yes,yes,12years,white,yes,14.0,0,3,40.8,other,88347,560.0,1632.0,14.0,3,42.0,3,10.0,40.0,196.0,fulltime,Mid
40,yes,no,yes,9-11years,white,no,12.5,0,2,24.0,other,93312,500.0,960.0,12.5,2,25.0,2,13.333333333333334,40.0,156.25,fulltime,Mid
41,yes,no,yes,12years,white,no,33.0,0,0,44.2,other,87408,1353.0,1812.2,33.0,3,99.0,0,41.0,41.0,1089.0,fulltime,Very Late
30,yes,no,yes,9-11years,white,no,11.5,1,1,25.5,other,93312,345.0,765.0,5.75,2,23.0,2,10.0,15.0,132.25,parttime,Mid
40,no,yes,no,12years,white,no,21.0,0,2,0.0,other,87507,840.0,0.0,21.0,3,63.0,2,13.333333333333334,40.0,441.0,fulltime,Late
50,yes,no,yes,12years,white,no,27.0,0,2,59.9,other,74887,1350.0,2995.0,27.0,3,81.0,2,16.666666666666668,50.0,729.0,fulltime,Late
40,no,yes,yes,9-11years,white,no,18.5,0,2,20.0,other,83259,740.0,800.0,18.5,2,37.0,2,13.333333333333334,40.0,342.25,fulltime,Late
0,no,no,yes,9-11years,white,yes,5.5,2,0,18.0,other,39935,0.0,0.0,1.8333333333333333,2,11.0,2,0.0,0.0,30.25,,Mid
45,yes,yes,yes,12years,white,yes,20.0,2,2,65.988,other,127059,900.0,2969.46,6.666666666666667,3,60.0,4,9.0,15.0,400.0,fulltime,Late
40,no,yes,no,12years,white,yes,16.0,1,0,28.0,other,122863,640.0,1120.0,8.0,3,48.0,1,20.0,20.0,256.0,fulltime,Late
0,yes,no,yes,12years,white,no,26.0,0,2,37.6,other,204103,0.0,0.0,26.0,3,78.0,2,0.0,0.0,676.0,,Late
0,yes,no,yes,9-11years,white,no,40.5,0,0,18.0,other,232890,0.0,0.0,40.5,2,81.0,0,0.0,0.0,1640.25,,Very Late
40,no,yes,no,>16years,white,no,30.0,0,1,5.0,other,217021,1200.0,200.0,30.0,6,180.0,1,20.0,40.0,900.0,fulltime,Late
10,yes,no,yes,16years,white,no,21.0,0,3,82.0,other,199835,210.0,820.0,21.0,5,105.0,3,2.5,10.0,441.0,parttime,Late
10,yes,no,yes,13-15years,white,no,25.0,0,1,44.111,other,199835,250.0,441.10999999999996,25.0,4,100.0,1,5.0,10.0,625.0,parttime,Late
40,yes,no,yes,16years,white,no,31.0,0,0,75.606,other,233249,1240.0,3024.24,31.0,5,155.0,0,40.0,40.0,961.0,fulltime,Very Late
20,yes,no,yes,13-15years,white,no,18.0,0,2,43.0,other,233512,360.0,860.0,18.0,4,72.0,2,6.666666666666667,20.0,324.0,parttime,Late
43,yes,yes,yes,13-15years,white,no,13.0,0,0,40.0,other,217558,559.0,1720.0,13.0,4,52.0,0,43.0,43.0,169.0,fulltime,Mid
35,no,yes,no,13-15years,white,no,16.0,0,1,5.4,other,233512,560.0,189.0,16.0,4,64.0,1,17.5,35.0,256.0,fulltime,Late
48,no,yes,no,13-15years,white,no,12.0,0,0,28.0,other,217558,576.0,1344.0,12.0,4,48.0,0,48.0,48.0,144.0,fulltime,Mid
0,yes,no,yes,12years,white,no,14.0,1,0,46.0,other,217558,0.0,0.0,7.0,3,42.0,1,0.0,0.0,196.0,,Mid
35,no,no,no,12years,white,no,44.0,0,0,0.0,other,206359,1540.0,0.0,44.0,3,132.0,0,35.0,35.0,1936.0,fulltime,Very Late
40,no,no,no,12years,white,yes,6.0,2,0,0.0,other,104462,240.0,0.0,2.0,3,18.0,2,13.333333333333334,13.333333333333334,36.0,fulltime,Mid
40,no,yes,yes,>16years,white,no,10.0,0,0,51.0,other,217786,400.0,2040.0,10.0,6,60.0,0,40.0,40.0,100.0,fulltime,Mid
0,no,no,no,12years,white,no,11.0,3,0,18.78,other,213220,0.0,0.0,2.75,3,33.0,3,0.0,0.0,121.0,,Mid
45,no,yes,no,13-15years,white,no,38.0,0,0,0.0,other,195254,1710.0,0.0,38.0,4,152.0,0,45.0,45.0,1444.0,fulltime,Very Late
25,no,no,no,16years,white,no,1.0,0,0,13.387,other,202778,25.0,334.675,1.0,5,5.0,0,25.0,25.0,1.0,parttime,Early
0,yes,no,yes,16years,white,no,11.0,0,0,52.906,other,182025,0.0,0.0,11.0,5,55.0,0,0.0,0.0,121.0,,Mid
38,yes,yes,yes,16years,white,no,10.0,2,0,36.0,other,182025,380.0,1368.0,3.3333333333333335,5,50.0,2,12.666666666666666,12.666666666666666,100.0,fulltime,Mid
0,yes,no,yes,16years,white,no,11.0,2,0,45.348,other,182025,0.0,0.0,3.6666666666666665,5,55.0,2,0.0,0.0,121.0,,Mid
0,yes,no,yes,12years,white,no,28.0,0,1,33.0,other,186364,0.0,0.0,28.0,3,84.0,1,0.0,0.0,784.0,,Late
25,yes,no,yes,12years,white,no,26.0,0,1,24.0,other,167197,650.0,600.0,26.0,3,78.0,1,12.5,25.0,676.0,parttime,Late
36,yes,yes,yes,12years,white,no,22.0,1,0,31.0,other,195373,792.0,1116.0,11.0,3,66.0,1,18.0,18.0,484.0,fulltime,Late
0,yes,no,yes,12years,white,no,11.0,1,1,32.3,other,208333,0.0,0.0,5.5,3,33.0,2,0.0,0.0,121.0,,Mid
38,no,yes,no,12years,white,no,7.0,0,0,23.0,other,198130,266.0,874.0,7.0,3,21.0,0,38.0,38.0,49.0,fulltime,Mid
40,no,yes,no,12years,white,no,27.0,0,2,26.848,other,167197,1080.0,1073.92,27.0,3,81.0,2,13.333333333333334,40.0,729.0,fulltime,Late
40,yes,yes,yes,12years,white,no,43.0,0,0,25.0,other,172655,1720.0,1000.0,43.0,3,129.0,0,40.0,40.0,1849.0,fulltime,Very Late
0,yes,no,yes,12years,other,no,32.0,0,0,30.0,other,187626,0.0,0.0,32.0,3,96.0,0,0.0,0.0,1024.0,,Very Late
0,no,no,no,12years,white,no,47.0,0,0,30.0,other,200133,0.0,0.0,47.0,3,141.0,0,0.0,0.0,2209.0,,Very Late
40,no,yes,no,>16years,white,no,6.0,2,0,20.0,other,219872,240.0,800.0,2.0,6,36.0,2,13.333333333333334,13.333333333333334,36.0,fulltime,Mid
40,no,yes,no,12years,white,no,40.0,0,0,0.0,other,201345,1600.0,0.0,40.0,3,120.0,0,40.0,40.0,1600.0,fulltime,Very Late
40,yes,yes,yes,>16years,white,no,18.0,0,0,33.0,other,134672,720.0,1320.0,18.0,6,108.0,0,40.0,40.0,324.0,fulltime,Late
35,no,yes,no,13-15years,white,no,19.0,0,1,55.076,other,157367,665.0,1927.66,19.0,4,76.0,1,17.5,35.0,361.0,fulltime,Late
40,no,yes,yes,16years,white,no,10.0,0,0,62.0,other,86036,400.0,2480.0,10.0,5,50.0,0,40.0,40.0,100.0,fulltime,Mid
45,no,yes,no,9-11years,white,no,39.5,0,0,35.122,other,90173,1777.5,1580.49,39.5,2,79.0,0,45.0,45.0,1560.25,fulltime,Very Late
40,no,no,no,12years,white,no,27.0,0,0,50.0,other,107932,1080.0,2000.0,27.0,3,81.0,0,40.0,40.0,729.0,fulltime,Late
40,no,yes,no,16years,white,no,11.0,1,0,50.0,other,116484,440.0,2000.0,5.5,5,55.0,1,20.0,20.0,121.0,fulltime,Mid
0,yes,no,yes,12years,white,yes,21.0,0,1,24.44,other,68334,0.0,0.0,21.0,3,63.0,1,0.0,0.0,441.0,,Late
40,no,no,no,12years,white,no,41.0,0,0,52.0,other,123155,1640.0,2080.0,41.0,3,123.0,0,40.0,40.0,1681.0,fulltime,Very Late
